id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
387543,Apartment /room in Milan with WIFI,1939168,Anna,,STADERA,45.43695,9.18261,Entire home/apt,59,3,16,2014-04-15,0.19,1,49
390076,Apartment 2 mins from Bocconi Univ,1954673,Patrick,,VIGENTINA,45.45014,9.19347,Entire home/apt,55,14,10,2018-12-25,0.21,2,309
391334,HABITACION DOBLE MUY TRANQUILA,1957255,Chiara,,PADOVA,45.50207,9.23502,Private room,32,1,18,2019-04-07,0.22,5,359
392515,NICE ATMOSPHER NEAR CENTRAL STATION,1962863,HappyHostFamily,,CENTRALE,45.48902,9.20437,Private room,55,1,89,2018-11-07,1.05,4,363
394443,Ancient house with modern design ,1971999,Anna,,UMBRIA - MOLISE,45.45117,9.21954,Entire home/apt,150,2,43,2019-02-25,0.52,1,100
395037,Stunning Flat in Central Milan | Close to subway,1974398,Riccardo,,BUENOS AIRES - VENEZIA,45.47992,9.2103,Entire home/apt,109,2,4,2015-06-29,0.08,1,4
396939,"Nice Room Close Stazione Centrale,1 or 2 Guests !!",1962863,HappyHostFamily,,CENTRALE,45.49036,9.20281,Private room,41,1,447,2019-04-02,5.26,4,331
396940,CHARMING ROOM&TERRACE for 1/2LADIES,1962863,HappyHostFamily,,WASHINGTON,45.46124,9.16048,Private room,60,1,21,2018-04-19,0.25,4,166
397875,Chalet in the city,1987465,Tommaso,,LAMBRATE,45.4704,9.24223,Entire home/apt,42,2,66,2017-12-06,0.77,1,254
399083,Fully-Equipped flat in heart of the city,1993171,Marianna&Cesare,,WASHINGTON,45.4574,9.15228,Entire home/apt,100,2,1,2013-03-04,0.01,1,130
400220,"Bright ""ParisianStyle"" Studio Apt!",567573,Beatrice_&_Gordon :-),,SARPI,45.48257,9.16921,Entire home/apt,85,5,46,2018-04-26,0.54,2,254
400300,Amazing loft in Conservatorio-San Babila,1998219,Benny,,GUASTALLA,45.46658,9.20577,Entire home/apt,250,2,3,2019-03-24,0.06,2,356
401608,ROMANTIC&COSY SINGLE WITH BATH AREA,1744562,Missy,,TIBALDI,45.4416,9.17834,Private room,39,1,111,2019-01-01,1.30,4,22
401916,The flat - SALONE DEL MOBILE 2018,1999795,Jacopo,,WASHINGTON,45.46341,9.14894,Entire home/apt,220,4,8,2017-03-27,0.17,1,0
402406,Bright loft with large terrace,2008587,Nicola,,GARIBALDI REPUBBLICA,45.48263,9.18405,Entire home/apt,139,5,2,2018-12-22,0.08,2,244
402422,"Nice bright quiet apartment, Milan",2008622,Marta,,LODI - CORVETTO,45.44142,9.22337,Entire home/apt,90,2,6,2018-04-22,0.08,1,363
402812,Appartamento zona Porta Romana,2009877,Claudia,,UMBRIA - MOLISE,45.45332,9.2177,Entire home/apt,200,10,22,2018-10-26,0.70,1,180
403041,Cosy Flat Isola Garibaldi district,2004452,Alice,,ISOLA,45.49148,9.18277,Entire home/apt,93,2,7,2015-10-01,0.08,1,358
403341,Navigli's Gardens - Milano     ,2006098,Alberto,,GRATOSOGLIO - TICINELLO,45.42322,9.17176,Private room,35,2,44,2019-04-09,0.52,1,222
403602,one bed-room with terrace (Dome),2012951,Alba,,DUOMO,45.46076,9.18895,Entire home/apt,233,1,15,2019-02-24,0.25,1,358
403627,"Wonderful Apt for rent, short time!",2012887,Martina,,SARPI,45.4829,9.17343,Entire home/apt,60,2,16,2018-04-22,0.19,1,362
404558,Nice apartment with terrace,2016759,Andrea,,TRE TORRI,45.47555,9.15164,Private room,70,1,5,2018-09-01,0.06,1,69
404938,Double room with bathroom-Precotto,2018026,Anna,,VIALE MONZA,45.51204,9.22412,Private room,40,2,14,2018-04-21,0.19,2,26
405055,Loft in Navigli with round ceiling,1339451,Gabriella,,S. CRISTOFORO,45.445,9.1586,Entire home/apt,98,3,17,2019-01-13,0.21,2,289
405061,Double room in Milan,2018026,Anna,,VIALE MONZA,45.51041,9.22423,Private room,40,2,4,2015-04-19,0.07,2,24
405089,ROOM in CENTER of MILAN near MM1,1853582,Esmeralda,,PADOVA,45.50333,9.22598,Private room,70,3,2,2019-04-08,0.03,1,364
405220,Stay in the centre of Milan!!!!!!!!,2019268,Stefano,,DUOMO,45.46136,9.18289,Private room,60,5,32,2017-04-09,0.38,1,68
406023,Nice double bedroom in small villa,2023670,Nicola,,TRE TORRI,45.47566,9.15272,Private room,80,3,1,2014-04-15,0.02,1,0
406218,Bright room on the 4th floor,2024298,Emanuela,,PAGANO,45.4667,9.15799,Private room,60,4,4,2018-02-15,0.06,1,358
406353,Studio / Home Office - Porta Genova,2024492,Gualtiero,,NAVIGLI,45.44864,9.17415,Entire home/apt,125,3,5,2014-06-28,0.06,1,315
407859,affitto stanza salone del mobile,2031082,Paolo,,NAVIGLI,45.45213,9.17231,Private room,150,1,0,,,1,365
408760,Tiger Flat in Brera district,1851751,Stefano,,BRERA,45.47092,9.18614,Entire home/apt,72,1,148,2019-03-15,2.03,1,228
409123,Antonia   rent   cozy  apartment ,2036809,Antonia,,GIAMBELLINO,45.45163,9.15124,Private room,27,3,14,2019-02-14,0.19,1,315
409414,Terrace Room with the Roses Silent,510389,Paola,,CENTRALE,45.47894,9.20072,Private room,55,1,16,2019-02-24,0.26,3,364
409509,Bedroom for Design Week 2019-Porta Venezia,1865237,Mira,,BUENOS AIRES - VENEZIA,45.47629,9.20287,Private room,100,2,1,2015-04-17,0.02,3,316
409985,GLAM CENTRAL PENTHOUSE,2041012,Sabrina,,ISOLA,45.49045,9.18424,Entire home/apt,145,1,68,2019-03-25,0.83,1,353
410480,Shared studio in Lambrate area,2043421,Rosario,,CITTA' STUDI,45.47921,9.23569,Shared room,25,1,2,2017-04-10,0.05,2,52
411118,TOP POSITION  Bed and Breakfast,2046698,Daniela,,BUENOS AIRES - VENEZIA,45.47744,9.2185,Private room,49,2,60,2019-04-07,0.71,1,304
412833,Elegant and Stylish Apartment Near the Piazza del Duomo,2054298,Ilona,,DUOMO,45.46243,9.19358,Entire home/apt,265,1,129,2019-04-07,1.57,1,221
412838,Milan center wifi air-con 8 pax apt,2054410,Stefania,,BUENOS AIRES - VENEZIA,45.48343,9.21227,Entire home/apt,320,2,151,2018-09-24,1.78,2,163
413162,"Bright, clean, quiet room close to Rho-Sempione",1215238,Arianna,,VILLAPIZZONE,45.49377,9.13719,Private room,79,2,5,2017-04-08,0.10,2,0
413624,bella stanza singola con bagno ,2057804,Lucia,,BUENOS AIRES - VENEZIA,45.47267,9.21832,Private room,45,1,4,2014-04-14,0.05,1,0
414465,Montestella Residence-Townhouse,2061296,Sergio,,VILLAPIZZONE,45.49595,9.13938,Entire home/apt,300,2,83,2017-04-18,1.04,1,346
414687,room in Milan University District,1709921,Jacopo,,CITTA' STUDI,45.48235,9.22761,Private room,55,3,18,2018-04-22,0.27,2,358
414790,cozy apartment porta genova navigli,2053373,Margherita,,NAVIGLI,45.45257,9.16938,Entire home/apt,150,2,9,2018-10-28,0.11,1,271
415534,Two-room flat in the City Center,2066962,Alessia,,SARPI,45.48111,9.17503,Entire home/apt,120,7,19,2018-04-24,0.22,1,345
416072,LOFT Courtyard old Milan near MM 1,2068763,Alberto,,LORETO,45.49117,9.21955,Entire home/apt,78,4,30,2018-02-23,0.37,2,357
416539,8piano TERRAZZA SILENZIO DOPPIA,510389,Paola,,CENTRALE,45.47907,9.20059,Private room,140,1,4,2017-04-09,0.07,3,363
417903,Villa Maraviglia 2° camera,1928994,Cecilia,,SARPI,45.48048,9.17785,Private room,50,2,132,2019-04-07,1.55,2,335
418415,The round house of Navigli,2080940,Massimo,,NAVIGLI,45.45425,9.17084,Entire home/apt,300,4,2,2015-10-26,0.05,1,361
418961,Navigli-Penthouse with terrace,788819,Elisa,,NAVIGLI,45.44324,9.1759,Private room,130,2,1,2012-04-21,0.01,1,0
422744,charme appartament milano garibaldi,2101842,Fabio,,BRERA,45.47895,9.18599,Entire home/apt,80,15,5,2018-08-31,0.06,1,316
425087,Milan. Duomo. Room w/ private BR,2113787,Federico,,DUOMO,45.4586,9.18388,Private room,200,2,7,2017-09-28,0.08,1,330
425548,"MILAN,LARGE CANAL,LOFT/APARTMENT",2115585,Andrea,,NAVIGLI,45.44772,9.16378,Entire home/apt,80,3,150,2019-03-25,1.82,2,291
426809,it's cute and focal! Nice staying!,2122261,Federico,,TICINESE,45.4496,9.18078,Entire home/apt,105,1,10,2018-04-21,0.12,1,365
426984,Bedroom in Milan at 8th floor!,2122836,Rosario,,RIPAMONTI,45.42578,9.20234,Private room,38,1,15,2018-09-30,0.19,1,363
427036,room in zona tortona milano centre,2123038,Stefano,,TORTONA,45.4546,9.16148,Private room,30,2,3,2018-04-23,0.07,1,288
427061,Bright 9th floor flat,2123131,Fosca,,WASHINGTON,45.45797,9.15457,Entire home/apt,80,2,34,2019-04-05,0.97,1,353
427204,Perfect flat for Fuorisalone and Salone del mobile,2123703,Margherita,,FORZE ARMATE,45.45983,9.12818,Entire home/apt,160,3,10,2013-09-08,0.13,1,363
427820,Stanza singola in Chinatown,1917346,Marco,,SARPI,45.47963,9.17746,Private room,48,1,62,2019-02-25,0.73,1,356
427972,Quite& essential near Crocetta MM3,2126703,Valentina,,GUASTALLA,45.45458,9.20127,Entire home/apt,51,5,138,2019-01-02,1.62,1,14
428481,MILAN CENTRAL FLAT:  欢迎中国游客 easy to/from AIRPORTS,2130172,Ivy,,CENTRALE,45.49043,9.20516,Entire home/apt,95,2,191,2019-03-17,2.31,1,117
430409,Charming apartment in Milan,2139606,Giusi,,S. CRISTOFORO,45.44439,9.15217,Entire home/apt,85,2,17,2019-02-24,0.47,1,358
430787,Very nice apartment ,172394,Peter,,BUENOS AIRES - VENEZIA,45.47603,9.22252,Entire home/apt,50,2,14,2019-02-13,0.20,1,198
431265,Room in the heart of Navigli area,2143365,Francesca / Matteo,,NAVIGLI,45.45219,9.17578,Private room,65,1,104,2019-04-06,1.23,1,362
431730,Room with private kitchen and bathroom.,2146595,Sabina E Federico,,DE ANGELI - MONTE ROSA,45.47285,9.14546,Private room,35,2,70,2018-09-17,0.88,1,1
431791,King Room close to the metro.,2146940,Sonia,,BARONA,45.43697,9.16182,Private room,50,1,6,2018-04-17,0.23,1,365
431809,Beautiful room for design week,2130905,Cecilia E Fausto,,SARPI,45.48386,9.17617,Entire home/apt,500,1,3,2014-04-11,0.04,1,363
432373,SALONE DEL MOBILE - Design Week,5476690,Alessandro,,CITTA' STUDI,45.48556,9.2343,Entire home/apt,130,3,0,,,1,0
432405,Mini loft navigli district for less,2150120,Riccardo,,TICINESE,45.44809,9.17897,Entire home/apt,150,3,16,2014-10-19,0.19,2,364
432492,Charming little loft central Milan,2129715,Roberto,,PAGANO,45.479,9.16207,Entire home/apt,75,1,6,2018-01-02,0.08,1,99
434334,** ROOFTOP APARTMENT -  PIAZZA DUOMO MILANO **,2158387,Michelangelo,,DUOMO,45.45942,9.18465,Entire home/apt,110,2,314,2019-04-07,4.95,1,239
434379,Cool apartment in the city center,2158679,Annabella,,MAGENTA - S. VITTORE,45.46006,9.16954,Entire home/apt,74,1,9,2017-01-13,0.14,5,340
440465,"Lovely room with A/C,15' from Duomo",2188448,Carmelo,,STADERA,45.43337,9.18323,Private room,26,1,65,2019-01-31,1.42,3,341
445662,SpecialOffer for students in Milano,503840,Andre & A.,,ISOLA,45.4863,9.19315,Private room,39,5,37,2018-12-22,0.45,4,346
447222,Nice appartament near Navigli,2220663,Cecilia,,S. CRISTOFORO,45.44363,9.15957,Entire home/apt,85,2,7,2018-10-03,0.08,1,254
447692,Near Expo apt.  Milano North-west,2107130,Cesare,,VILLAPIZZONE,45.50031,9.14334,Entire home/apt,50,5,20,2018-04-23,0.24,1,288
451086,Moscova next to Parco Sempione studio,2240559,Fabrizia,,SARPI,45.47798,9.18027,Entire home/apt,95,2,44,2019-03-28,0.52,3,273
451490,Old Milan close to Duomo and Centre,1105076,Rocco,,DUOMO,45.45984,9.18034,Entire home/apt,74,5,144,2017-12-15,1.73,2,316
452624,MM Bande Nere Attico con mansarda,2248244,Cristina,,BANDE NERE,45.46145,9.1372,Entire home/apt,85,2,3,2018-11-16,0.12,2,0
453882,The GREEN MoM ROOM+PRIVATE BATHROOM,1738952,Manfredi,,BUENOS AIRES - VENEZIA,45.48119,9.21344,Private room,69,6,53,2018-06-30,0.63,4,208
455638,"DUOMO 5 stops subway, ALL INCLUSIVE",2264775,La Tilleria Family,,PADOVA,45.49609,9.22822,Entire home/apt,45,1,34,2015-12-04,0.43,1,193
455763,Room in a Yellow Design Flat,2265512,Miki&Liza,,ISOLA,45.49381,9.18991,Private room,38,4,71,2018-04-07,0.97,2,1
458532,Bed In a Beautiful Apt above the metro stop,2280236,Walter,,DERGANO,45.49782,9.18452,Shared room,20,1,41,2018-12-03,0.67,2,352
459147,Nice studio in Porta Venezia area,2282494,Caterina,,BUENOS AIRES - VENEZIA,45.47393,9.21167,Entire home/apt,61,1,30,2017-10-01,0.62,1,284
460175,pedestrian area in  milano heart,1621852,Studiocamillasanti,,SARPI,45.48075,9.1712,Private room,55,1,0,,,6,352
461208,"Central charming cozy, fully equipped.",2292369,Erica,,BUENOS AIRES - VENEZIA,45.47022,9.20901,Entire home/apt,70,2,46,2019-03-31,0.55,1,150
462027,Quiet island in the heart of Milano,1790476,Giuseppe,,DUOMO,45.45967,9.18203,Entire home/apt,110,2,43,2019-02-28,0.51,1,341
462229,Private room&private bathroom-WIFI ,2146187,Carolina,,VIALE MONZA,45.51911,9.23018,Private room,37,2,10,2019-02-21,0.14,2,365
464371,"EXPO - Nice loft in Milan ""Navigli""",2295783,Licia,,S. CRISTOFORO,45.44713,9.15588,Entire home/apt,120,2,15,2018-04-21,0.19,1,362
466141,Duomo Loft,2173816,Tiziano,,DUOMO,45.46169,9.18913,Entire home/apt,70,1,365,2019-04-07,4.43,1,282
466677,Trade Shows and Shopping in Milan ,2317030,Antonio,,CENTRALE,45.48783,9.20334,Entire home/apt,79,3,11,2018-08-12,0.14,1,319
468028,Ultra center 3 Metro:Lima/Loreto/Central Station,1998888,Paola,,BUENOS AIRES - VENEZIA,45.47937,9.21612,Entire home/apt,83,2,30,2019-03-03,1.23,1,130
469465,Camera doppia in appartamento condiviso,2329663,Nicola,,STADERA,45.43099,9.18158,Private room,50,2,0,,,1,0
469792,FRISI - 10 minutes from Duomo,1380892,Filiberto,,BUENOS AIRES - VENEZIA,45.47554,9.20819,Entire home/apt,50,1,298,2019-03-14,3.56,62,319
469815,PLUTARCO - 3 mins from MiCo e Fair,1380892,Filiberto,,PAGANO,45.47331,9.15661,Entire home/apt,75,1,274,2019-04-07,3.34,62,309
470276,orange room matrimonial navigli,748765,Bruna,,NAVIGLI,45.44633,9.16522,Private room,50,1,92,2018-04-22,1.11,4,291
470284,single room on navigli canals cente,748765,Bruna,,NAVIGLI,45.4473,9.16715,Private room,31,1,13,2018-05-31,0.16,4,257
470295,white doublebed on navigli center,748765,Bruna,,NAVIGLI,45.44589,9.16672,Private room,35,1,189,2019-02-16,2.28,4,317
471239,Room quite and comfortable!,2337709,Venere,,GIAMBELLINO,45.44794,9.14185,Private room,31,2,5,2017-08-26,0.07,1,359
477263,Apartment located in Porta Venezia,2365852,Riccardo,,BUENOS AIRES - VENEZIA,45.47127,9.21068,Entire home/apt,95,4,8,2017-06-09,0.10,2,102
478445,Cozy flat in Central Milan,2369455,Etelka,,VIGENTINA,45.44997,9.19562,Entire home/apt,90,3,13,2018-12-30,0.19,1,14
485258,large studio milano - navigli,1552485,Filippo,,NAVIGLI,45.45106,9.17386,Entire home/apt,43,2,94,2019-03-26,1.13,3,263
486150,Apartment divided into 2 Independent studios,2406211,Rush,,CITTA' STUDI,45.48092,9.23674,Entire home/apt,85,1,6,2019-02-02,1.44,3,362
491033,Room loft nightlife in Milan Center,1954673,Patrick,,VIGENTINA,45.45033,9.19336,Private room,35,18,1,2014-08-31,0.02,2,309
494968,CHARMING  APARTMENT WITH GARDEN ,2445140,Paolo,,PARCO LAMBRO - CIMIANO,45.49992,9.24428,Entire home/apt,100,1,0,,,1,0
494974,Panoramic apartment between Bovisa and Isola.,2436853,Sabrina,,FARINI,45.49648,9.1686,Entire home/apt,39,5,6,2019-01-10,1.05,1,0
496359,Special Rate!!!,2452094,Bed Milano,,SCALO ROMANA,45.43909,9.20036,Private room,80,1,0,,,3,0
496612,GORGEOUS 6PEOPLE 10 mins Duomo wif,2452841,Paolo & Yuki,,PORTA ROMANA,45.44867,9.20083,Entire home/apt,60,2,103,2018-12-10,1.29,8,315
503986,Beautiful and Cosy Flat in Loreto,1881933,Giovanna,,CITTA' STUDI,45.48543,9.22387,Entire home/apt,50,2,65,2019-03-08,1.34,1,63
504777,Nice flat Fiera/Tortona District!,2482725,Costanza,,WASHINGTON,45.45796,9.15444,Entire home/apt,90,3,4,2013-08-29,0.05,2,222
506675,DISCIPLINI - Luxury apt at Duomo,1380892,Filiberto,,DUOMO,45.45762,9.18628,Entire home/apt,65,1,286,2019-04-08,3.84,62,290
509142,Milano centro bilocale vicino Duomo,2509236,Massimo,,XXII MARZO,45.46042,9.20915,Entire home/apt,82,3,54,2017-04-06,0.66,2,229
509374,milano central  50 mq all parquet,2510220,Claudia,,SARPI,45.48057,9.17472,Entire home/apt,280,1,5,2015-09-06,0.07,3,0
512342,BEAUTIFUL APARTMENT BICOCCA METRO 5,2523905,Luca,,NIGUARDA - CA' GRANDA,45.51953,9.20052,Entire home/apt,90,2,3,2017-04-07,0.07,1,363
519218,Charming conveniently located loft,2555271,Chiara,,MAGENTA - S. VITTORE,45.45724,9.1715,Entire home/apt,88,2,128,2019-04-09,1.57,1,86
524751,Cozy Room | Navigli area SouthMilan,2565563,Carlo,,TIBALDI,45.43798,9.17921,Private room,38,3,21,2017-04-09,0.25,1,101
527181,STUDIO FLAT 40 MQ NEXT TO CENTRE,2775290,Eros,,LORETO,45.48736,9.22873,Entire home/apt,60,365,1,2012-09-10,0.01,1,365
530224,"Comfy and quiet, great location",2604325,Tomaso,,CENTRALE,45.48816,9.20869,Entire home/apt,80,2,10,2019-03-17,0.15,2,326
534099,Delicious apt in the Ticinese,2625153,Elena,,TICINESE,45.45555,9.17973,Entire home/apt,70,2,19,2017-12-10,0.40,1,160
534431,Double room Navigli/Duomo/Bocconi,429570,Cristina,,TICINESE,45.44982,9.1804,Private room,50,2,126,2019-03-24,1.54,4,152
534941,Particolare Open Space sui Navigli,1600274,Patrizia,,TIBALDI,45.44023,9.18183,Entire home/apt,89,7,0,,,2,102
535550,VERY NICE STUDIO FOR 1/2 PERSONS,2175308,Sara,,TIBALDI,45.44011,9.18134,Entire home/apt,39,2,41,2018-12-22,0.56,1,193
535955,Mongolfiera!,2633848,Guido,,PARCO LAMBRO - CIMIANO,45.49445,9.23804,Private room,300,1,0,,,1,365
536375,Viafarini in residence | Orange,2635009,Viafarini,,ISOLA,45.49031,9.18371,Entire home/apt,70,1,50,2018-04-18,0.69,4,363
537021,Camera matrimoniale in Città Studi,2637618,Laura,,CORSICA,45.46779,9.23247,Private room,33,1,84,2019-04-06,1.06,1,268
538175,Loft with garden on Naviglio Grande,2643876,Barbara,,S. CRISTOFORO,45.4454,9.15492,Entire home/apt,90,3,7,2018-04-20,0.09,1,138
538552,CENTRAL CHARMING TERRACE DUOMO VIEW,2389569,Adriano,,GUASTALLA,45.45501,9.20145,Entire home/apt,84,2,154,2018-08-28,1.89,3,254
541221,2 rooms apt in downtown Milano ,2660524,Alberto,,TICINESE,45.45395,9.17826,Entire home/apt,75,1,4,2017-09-24,0.13,1,0
547588,Garden Loft + parking,2680192,Ilaria,,GRECO,45.50457,9.20087,Entire home/apt,120,4,29,2018-04-21,0.37,2,224
553285,MILANO CENTRAL LUXURY - 3 BDR - 7 Guests,2718914,Nicola,,CENTRALE,45.48213,9.20528,Entire home/apt,283,3,67,2019-04-08,0.85,27,309
553466,AMAZING APARTMENT IN MILANO (3F),2719896,Maria Grazia,,LORETO,45.48706,9.23045,Entire home/apt,60,3,1,2012-09-11,0.01,6,254
553515,AMAZING APARTMENT IN MILANO (2F),2719896,Maria Grazia,,LORETO,45.48761,9.23219,Entire home/apt,60,3,1,2012-09-11,0.01,6,254
553523,AMAZING APARTMENT IN MILANO (1F),2719896,Maria Grazia,,CITTA' STUDI,45.48531,9.2308,Entire home/apt,60,3,0,,,6,254
562913,Artist Apartment-The heart of Milan,2768787,Chiara,,MAGENTA - S. VITTORE,45.45943,9.17471,Entire home/apt,95,3,95,2019-04-07,1.27,2,293
566637,DREAM GARDEN CITY CENTER ON SUBWAY!,2787018,Giulia E Gianluca,,BUENOS AIRES - VENEZIA,45.48004,9.21074,Entire home/apt,179,1,294,2019-03-26,3.59,3,250
567935,Fantastic Apartment in the City Centre,2794370,Ben & Nora,,VIGENTINA,45.45532,9.18795,Entire home/apt,55,1,257,2019-04-01,3.20,1,268
568065,44suite - silence - central station milan,502750,Silvano,,CENTRALE,45.48369,9.20401,Entire home/apt,90,1,191,2019-03-31,3.41,4,362
579191,Former Marble Workshop Turned Elegant Loft,2848811,Rita,,S. CRISTOFORO,45.44707,9.15405,Entire home/apt,195,1,43,2019-03-09,0.59,20,337
581227,La Cascina,2859483,Lorenzo,,S. CRISTOFORO,45.44429,9.16065,Entire home/apt,200,2,21,2016-09-04,0.28,2,344
582623,Bright Apartment in Area Isola,2869541,Giovanna,,ISOLA,45.485,9.18963,Entire home/apt,90,2,42,2018-04-23,0.53,2,362
585111,Milan apartment near Navigli area,2875913,Eleonora,,S. CRISTOFORO,45.44174,9.15609,Entire home/apt,250,1,12,2019-02-25,0.25,1,179
586671,Typical Old Milano house style Navigli Darsena,2892169,Raoul,,TICINESE,45.44983,9.17865,Entire home/apt,59,2,72,2019-04-05,1.55,1,141
589496,"Bright center MI subway lines1,2 &3",2787018,Giulia E Gianluca,,BUENOS AIRES - VENEZIA,45.48267,9.21351,Entire home/apt,84,1,151,2019-03-27,2.59,3,252
600073,ROOM 2'MIN METRO/3 STOP EXPO/PARK,2925239,Eliana & Massimo,,DERGANO,45.49749,9.18061,Private room,45,30,0,,,4,285
601343,SETTALA - Art Déco- 5 pax,1380892,Filiberto,,BUENOS AIRES - VENEZIA,45.48219,9.2089,Entire home/apt,60,1,446,2019-04-08,5.58,62,324
602405,TICINESE monastery close  DUOMO,2980678,Raffaella,,TICINESE,45.45584,9.17912,Entire home/apt,220,3,57,2018-06-19,0.71,1,3
603111,Spacious open space near the Navigl,2985512,Cristina & Alessio,,TICINESE,45.45114,9.18279,Entire home/apt,100,2,58,2017-02-14,0.71,3,345
611108,Cozy Bed & Breakfast in Milan,1712133,Maria,,BUENOS AIRES - VENEZIA,45.47633,9.21549,Private room,85,2,1,2016-03-23,0.03,3,362
614814,Lux/Late availability@GaribaldiMM2,3048962,Gayle,,GARIBALDI REPUBBLICA,45.48367,9.18295,Entire home/apt,120,2,24,2016-11-20,0.30,4,0
614899,Stylish - 15mn Centre/free Parking,3048962,Gayle,,GHISOLFA,45.48837,9.1644,Entire home/apt,90,2,51,2016-04-17,0.65,4,0
618059,Nice Room Bright Apt in Area Isola,2869541,Giovanna,,ISOLA,45.48519,9.19229,Private room,45,3,4,2014-06-14,0.06,2,352
620386,Nice central Milan studio,2240559,Fabrizia,,SARPI,45.48205,9.17701,Entire home/apt,105,2,21,2019-03-31,0.27,3,112
621791,Vigentina Triplex in City Center,380378,Officina 360,,GUASTALLA,45.45702,9.19671,Entire home/apt,180,4,4,2017-06-14,0.06,1,2
625179,"central, charming & very italian",3101548,Anna&Roberto,,XXII MARZO,45.46152,9.21414,Private room,50,1,79,2018-11-10,0.99,1,10
626619,monolocale  istituto oncologico mi,3110598,Angel,,RIPAMONTI,45.42445,9.20438,Entire home/apt,80,1,3,2015-02-27,0.04,3,315
629268,"Lussuoso Loft di 110 mq a Milano, Porta Romana",3125883,Francesca,,PORTA ROMANA,45.45108,9.20877,Entire home/apt,350,2,0,,,1,0
632854,Well Located Apartment in Milan,2705828,Ghazaleh,,BUENOS AIRES - VENEZIA,45.47804,9.21699,Entire home/apt,40,14,1,2016-08-24,0.03,1,0
633734,Comfortable Single Room city center,3154185,Emanuele,,XXII MARZO,45.45961,9.21212,Private room,79,1,10,2018-04-22,0.14,1,364
642939,"BEAUTIFUL, BRIGHT, 3 MIN RED SUBWAY",3090642,Francesca,,BANDE NERE,45.45745,9.13605,Entire home/apt,60,7,51,2019-03-20,0.64,2,164
644424,"Bright, spacious Milan apartment",1751999,Pietro,,WASHINGTON,45.46526,9.1602,Entire home/apt,80,2,20,2018-10-01,0.27,1,102
645501,Charmant apartment in the Center!,2158679,Annabella,,MAGENTA - S. VITTORE,45.45918,9.17152,Entire home/apt,81,5,7,2018-07-31,0.09,5,220
